"MaximumInscribedSphereRadius","TCoords:0","TCoords:1","Curvature","Torsion","FrenetTangent:0","FrenetTangent:1","FrenetTangent:2","FrenetNormal:0","FrenetNormal:1","FrenetNormal:2","FrenetBinormal:0","FrenetBinormal:1","FrenetBinormal:2","Points:0","Points:1","Points:2"
2.456,0.012903,0,0.11021,-0.21146,-0.63812,0.050046,-0.76831,0.76976,0.063004,-0.63522,0.016617,-0.99676,-0.078727,-8.3213,-71.88,-567.9
2.4169,0.019355,0,0.090772,0.024466,-0.62943,0.050739,-0.7754,0.77691,0.060747,-0.62667,0.015307,-0.99686,-0.077655,-8.3966,-71.874,-567.99
2.3779,0.025806,0,0.08418,0.014406,-0.61903,0.051503,-0.78368,0.78529,0.05505,-0.61668,0.011381,-0.99715,-0.074522,-8.4943,-71.866,-568.11
2.3388,0.032258,0,0.081297,-0.010544,-0.60693,0.052344,-0.79303,0.79467,0.054729,-0.60457,0.011756,-0.99713,-0.074813,-8.61,-71.856,-568.26
2.2997,0.03871,0,0.08345,0.0011264,-0.59292,0.053331,-0.80349,0.80513,0.057458,-0.59031,0.014685,-0.99692,-0.077006,-8.7391,-71.845,-568.43
2.2606,0.045161,0,0.090806,0.0039778,-0.57637,0.054449,-0.81537,0.8171,0.052621,-0.57408,0.011647,-0.99713,-0.07482,-8.8774,-71.832,-568.62
2.2216,0.051613,0,0.10117,-0.0030193,-0.55663,0.055712,-0.82889,0.83067,0.052647,-0.55428,0.012759,-0.99706,-0.075583,-9.0203,-71.818,-568.83
2.1825,0.058065,0,0.11753,0.00080579,-0.5328,0.05719,-0.84431,0.84614,0.051334,-0.53048,0.013004,-0.99704,-0.075742,-9.1633,-71.804,-569.05
2.1434,0.064516,0,0.1413,0.00087505,-0.50351,0.058904,-0.86198,0.8639,0.048784,-0.5013,0.012522,-0.99707,-0.07545,-9.3021,-71.788,-569.27
2.1043,0.070968,0,0.17567,-0.00099487,-0.46691,0.060894,-0.8822,0.88421,0.046277,-0.46478,0.012523,-0.99707,-0.075451,-9.4321,-71.772,-569.51
2.0652,0.077419,0,0.22786,-3.7136e-05,-0.42014,0.063237,-0.90525,0.90737,0.04344,-0.41809,0.012886,-0.99705,-0.07563,-9.549,-71.756,-569.74
2.0262,0.083871,0,0.3061,-0.00014841,-0.35901,0.065972,-0.931,0.93325,0.038931,-0.35712,0.012685,-0.99706,-0.075545,-9.6483,-71.74,-569.97
1.9871,0.090323,0,0.42606,0.010111,-0.27752,0.06908,-0.95823,0.96063,0.033289,-0.27581,0.012845,-0.99706,-0.075599,-9.7255,-71.724,-570.2
1.9537,0.096774,0,0.49116,0.026159,-0.17824,0.071899,-0.98136,0.98395,0.021936,-0.1771,0.0087942,-0.99717,-0.074655,-9.7764,-71.708,-570.41
1.9266,0.10323,0,0.40484,0.068992,-0.08401,0.073282,-0.99377,0.99646,0.0057392,-0.083815,-0.00043869,-0.99729,-0.073505,-9.8023,-71.693,-570.62
1.8995,0.10968,0,0.25058,0.22882,-0.017365,0.072832,-0.99719,0.99946,-0.026425,-0.019335,-0.027759,-0.99699,-0.072334,-9.8107,-71.678,-570.82
1.8724,0.11613,0,0.060211,4.1151,0.013417,0.070852,-0.9974,0.97525,-0.22111,-0.0025881,-0.22071,-0.97267,-0.072065,-9.8092,-71.664,-571.02
1.8453,0.12258,0,0.1387,0.95216,0.0056809,0.067751,-0.99769,-0.99109,-0.13239,-0.014634,-0.13308,0.98888,0.066395,-9.8055,-71.65,-571.21
1.8273,0.12903,0,0.19399,0.97091,-0.027001,0.06642,-0.99743,-0.99932,0.023349,0.028607,0.025189,0.99752,0.065745,-9.807,-71.637,-571.41
1.8191,0.13548,0,0.12833,3.0788,-0.057641,0.07238,-0.99571,-0.9001,0.42766,0.083194,0.43185,0.90104,0.040498,-9.8161,-71.624,-571.6
1.8108,0.14194,0,0.11209,3.9513,-0.07294,0.088446,-0.99341,-0.33535,0.93589,0.10795,0.93926,0.34102,-0.038603,-9.83,-71.608,-571.8
1.8026,0.14839,0,0.1612,1.8709,-0.072862,0.11476,-0.99072,0.23721,0.96685,0.094553,0.96872,-0.22812,-0.097669,-9.8456,-71.588,-572.01
1.7943,0.15484,0,0.23862,0.67028,-0.057534,0.1515,-0.98678,0.47746,0.87223,0.10607,0.87677,-0.46505,-0.12252,-9.8595,-71.562,-572.21
1.7838,0.16129,0,0.27432,0.18785,-0.030772,0.19512,-0.9803,0.55382,0.81977,0.14579,0.83207,-0.53842,-0.13329,-9.8688,-71.527,-572.4
1.7685,0.16774,0,0.22718,-0.023701,-0.0028171,0.23618,-0.97171,0.55497,0.8087,0.19495,0.83187,-0.53872,-0.13335,-9.8719,-71.483,-572.6
1.7533,0.17419,0,0.17238,-0.08284,0.019251,0.26854,-0.96308,0.54368,0.80558,0.23549,0.83907,-0.52814,-0.13049,-9.8699,-71.432,-572.79
1.7381,0.18065,0,0.11703,-0.19042,0.034809,0.29198,-0.95579,0.52298,0.80965,0.26639,0.85164,-0.50913,-0.12452,-9.8642,-71.376,-572.99
1.7228,0.1871,0,0.067101,-0.86376,0.044049,0.30715,-0.95064,0.4587,0.83912,0.29237,0.8875,-0.44893,-0.10393,-9.8559,-71.315,-573.18
1.707,0.19355,0,0.069452,-0.93899,0.04895,0.31917,-0.94643,0.25883,0.91115,0.32066,0.96468,-0.26066,-0.038009,-9.8464,-71.252,-573.37
1.6908,0.2,0,0.10437,-0.37516,0.052286,0.33528,-0.94067,0.14571,0.92931,0.33933,0.98794,-0.15481,-0.00026317,-9.8362,-71.187,-573.56
1.6747,0.20645,0,0.13869,-0.20899,0.055052,0.35796,-0.93211,0.088762,0.92808,0.36165,0.99453,-0.10265,0.019319,-9.8254,-71.117,-573.75
1.6586,0.2129,0,0.17605,-0.1391,0.057249,0.38713,-0.92025,0.054258,0.91919,0.39006,0.99688,-0.072261,0.031618,-9.8141,-71.043,-573.93
1.6424,0.21935,0,0.18329,-0.19464,0.05864,0.42004,-0.90561,0.023499,0.90634,0.4219,0.998,-0.046021,0.043278,-9.8025,-70.962,-574.12
1.6267,0.22581,0,0.091224,-1.1256,0.058337,0.44482,-0.89372,-0.079452,0.89447,0.44001,0.99513,0.045338,0.087523,-9.7906,-70.874,-574.3
1.611,0.23226,0,0.034758,-8.4272,0.055556,0.45053,-0.89103,-0.58777,-0.70664,-0.39394,-0.80712,0.54561,0.22555,-9.779,-70.783,-574.47
1.5953,0.23871,0,0.14864,-0.32063,0.05015,0.43512,-0.89898,-0.22549,-0.87194,-0.43461,-0.97295,0.2245,0.054386,-9.7683,-70.693,-574.65
1.5813,0.24516,0,0.21072,0.11751,0.042529,0.40329,-0.91408,-0.20165,-0.89262,-0.4032,-0.97853,0.20147,0.04336,-9.7589,-70.609,-574.84
1.5765,0.25161,0,0.1239,1.0428,0.034398,0.37346,-0.92701,-0.31079,-0.87757,-0.36508,-0.94985,0.30067,0.085883,-9.7512,-70.532,-575.02
1.5717,0.25806,0,0.033649,15.475,0.027262,0.36178,-0.93187,-0.96826,-0.22215,-0.11457,-0.24847,0.90541,0.34424,-9.7451,-70.459,-575.21
1.567,0.26452,0,0.10472,1.1249,0.021326,0.37051,-0.92858,-0.25377,0.90038,0.35343,0.96703,0.22811,0.11322,-9.7403,-70.386,-575.39
1.5636,0.27097,0,0.14339,-0.026857,0.016343,0.39306,-0.91937,-0.16099,0.90853,0.38556,0.98682,0.1417,0.078125,-9.7365,-70.31,-575.58
1.5629,0.27742,0,0.073558,-1.6098,0.011709,0.4125,-0.91088,-0.31382,0.86644,0.38833,0.94941,0.2813,0.13959,-9.7337,-70.229,-575.76
1.5623,0.28387,0,0.025127,-14.388,0.0070542,0.41803,-0.90841,-0.9272,-0.33748,-0.1625,-0.3745,0.84342,0.38521,-9.7318,-70.145,-575.95
1.5617,0.29032,0,0.090064,-0.86668,0.002348,0.40923,-0.91243,-0.26177,-0.88036,-0.39552,-0.96513,0.23978,0.10506,-9.7309,-70.061,-576.13
1.5627,0.29677,0,0.13726,-0.20026,-0.0025164,0.3888,-0.92132,-0.18119,-0.90625,-0.38194,-0.98345,0.16597,0.072726,-9.7309,-69.98,-576.31
1.5647,0.30323,0,0.16749,-0.081068,-0.0077004,0.36084,-0.9326,-0.15981,-0.92108,-0.35506,-0.98712,0.1463,0.064758,-9.7319,-69.905,-576.5
1.5667,0.30968,0,0.19534,0.022259,-0.013265,0.32704,-0.94492,-0.1468,-0.9354,-0.32168,-0.98908,0.13444,0.060416,-9.734,-69.835,-576.69
1.5692,0.31613,0,0.16877,0.25445,-0.019002,0.29272,-0.95601,-0.16894,-0.94337,-0.28549,-0.98544,0.15609,0.067378,-9.7372,-69.773,-576.88
1.5723,0.32258,0,0.082992,1.5535,-0.024505,0.26909,-0.9628,-0.3176,-0.91529,-0.24773,-0.94791,0.29971,0.10789,-9.7416,-69.718,-577.07
1.5754,0.32903,0,0.02592,14.424,-0.029564,0.26238,-0.96451,-0.92737,0.35286,0.12441,0.37298,0.89814,0.23289,-9.7471,-69.665,-577.26
1.5802,0.33548,0,0.084908,1.1158,-0.034267,0.27119,-0.96192,-0.26844,0.92462,0.27024,0.96269,0.26747,0.041113,-9.7535,-69.612,-577.46
1.5857,0.34194,0,0.14525,0.3711,-0.038739,0.29284,-0.95538,-0.14964,0.94361,0.2953,0.98798,0.1544,0.0072657,-9.7608,-69.556,-577.65
1.5912,0.34839,0,0.19975,0.4064,-0.042758,0.32546,-0.94459,-0.091546,0.9402,0.32809,0.99488,0.1005,-0.010406,-9.769,-69.495,-577.84
1.5942,0.35484,0,0.18717,0.86705,-0.043841,0.3618,-0.93123,0.039928,0.93201,0.36022,0.99824,-0.021389,-0.055306,-9.778,-69.426,-578.03
1.5961,0.36129,0,0.14612,1.725,-0.038572,0.39217,-0.91908,0.30781,0.87971,0.36245,0.95067,-0.26892,-0.15465,-9.7866,-69.35,-578.21
1.598,0.36774,0,0.12182,2.3351,-0.025755,0.41333,-0.91022,0.67831,0.67606,0.28781,0.73432,-0.61,-0.29778,-9.7935,-69.268,-578.4
1.6,0.37419,0,0.12371,1.4635,-0.0059222,0.42581,-0.90479,0.9284,0.33851,0.15323,0.37152,-0.83911,-0.39733,-9.797,-69.184,-578.58
1.5949,0.38065,0,0.12041,0.69291,0.017434,0.4322,-0.90161,0.9778,0.18095,0.10565,0.20881,-0.88344,-0.41946,-9.7959,-69.097,-578.76
1.5891,0.3871,0,0.11098,0.60687,0.040332,0.43517,-0.89945,0.99446,0.06993,0.078426,0.097026,-0.89763,-0.42994,-9.79,-69.01,-578.94
1.5832,0.39355,0,0.10304,0.61777,0.061728,0.43535,-0.89814,0.99753,-0.057027,0.040916,-0.033406,-0.89845,-0.4378,-9.7797,-68.923,-579.12
1.5773,0.4,0,0.09355,0.68891,0.08129,0.43315,-0.89765,0.98514,-0.17166,0.0063812,-0.15133,-0.88483,-0.44066,-9.7652,-68.835,-579.3
1.57,0.40645,0,0.069082,1.2641,0.097018,0.4291,-0.89803,0.93433,-0.35017,-0.066381,-0.34295,-0.83262,-0.43489,-9.747,-68.749,-579.48
1.5626,0.4129,0,0.044349,2.9394,0.10678,0.42381,-0.89943,0.73761,-0.64036,-0.21418,-0.66673,-0.64056,-0.38098,-9.7263,-68.663,-579.66
1.5551,0.41935,0,0.036445,3.624,0.11013,0.41764,-0.90191,0.019142,-0.90816,-0.41819,-0.99373,0.028791,-0.10801,-9.7042,-68.579,-579.84
1.549,0.42581,0,0.042293,1.0832,0.1082,0.41101,-0.90519,-0.47104,-0.78064,-0.41076,-0.87545,0.47083,0.10914,-9.682,-68.495,-580.03
1.5483,0.43226,0,0.030272,-0.034291,0.10472,0.40534,-0.90815,-0.48713,-0.77522,-0.40218,-0.86703,0.4845,0.11627,-9.6607,-68.414,-580.21
1.5476,0.43871,0,0.01453,-0.88935,0.10263,0.4018,-0.90996,-0.41682,-0.81323,-0.4061,-0.90317,0.42097,0.084014,-9.64,-68.333,-580.39
1.5469,0.44516,0,0.0027816,-34.431,0.10227,0.40047,-0.91058,0.86109,-0.49396,-0.12054,-0.49807,-0.77177,-0.39536,-9.6195,-68.252,-580.57
1.5466,0.45161,0,0.024099,-1.0171,0.10391,0.40207,-0.90969,0.57916,0.71911,0.38399,0.80856,-0.56676,-0.15815,-9.599,-68.172,-580.76
1.5496,0.45806,0,0.067118,-0.22819,0.10861,0.40902,-0.90604,0.48971,0.77115,0.40683,0.86509,-0.48789,-0.11655,-9.5778,-68.091,-580.94
1.5525,0.46452,0,0.11549,-0.071504,0.11725,0.42325,-0.89839,0.46036,0.7784,0.4268,0.87995,-0.46363,-0.10358,-9.5553,-68.008,-581.12
1.5555,0.47097,0,0.14956,0.029125,0.12934,0.44385,-0.88672,0.44991,0.77062,0.45136,0.88366,-0.45732,-0.10002,-9.5307,-67.921,-581.3
1.5646,0.47742,0,0.084253,0.35766,0.14009,0.46168,-0.87591,0.4747,0.74502,0.46861,0.86892,-0.48145,-0.11479,-9.5034,-67.83,-581.48
1.5752,0.48387,0,0.022329,6.0648,0.14374,0.46604,-0.87301,-0.16251,-0.85908,-0.48535,-0.97618,0.21164,-0.047744,-9.4745,-67.736,-581.65
1.5858,0.49032,0,0.11926,0.48949,0.13884,0.45461,-0.8798,-0.37923,-0.79628,-0.4713,-0.91483,0.39908,0.061843,-9.4457,-67.642,-581.83
1.5946,0.49677,0,0.10321,1.5614,0.12871,0.43759,-0.88992,-0.53946,-0.72209,-0.43309,-0.83211,0.53582,0.14312,-9.4188,-67.553,-582
1.6026,0.50323,0,0.046354,10.431,0.11861,0.43123,-0.89441,-0.96941,0.24523,-0.010315,0.21489,0.86828,0.44712,-9.3941,-67.467,-582.18
1.6106,0.50968,0,0.11282,1.5712,0.11067,0.44221,-0.89006,-0.30266,0.86802,0.39363,0.94665,0.22582,0.22991,-9.3711,-67.38,-582.36
1.6185,0.51613,0,0.18032,0.23892,0.10476,0.468,-0.8775,-0.13822,0.88064,0.45317,0.98485,0.073813,0.15694,-9.3496,-67.289,-582.54
1.6241,0.52258,0,0.13531,-0.20405,0.10012,0.49561,-0.86275,-0.15717,0.8641,0.47815,0.98248,0.087728,0.16441,-9.3291,-67.192,-582.71
1.6296,0.52903,0,0.063339,-1.3629,0.096172,0.51261,-0.85322,-0.28487,0.83551,0.46986,0.95373,0.19787,0.22638,-9.3095,-67.091,-582.89
1.6352,0.53548,0,0.018409,-15.372,0.092906,0.517,-0.85093,-0.78573,-0.48685,-0.38159,-0.61156,0.70405,0.36099,-9.2905,-66.987,-583.06
1.6407,0.54194,0,0.081333,-0.25568,0.090058,0.50926,-0.85589,-0.17104,-0.8387,-0.51703,-0.98114,0.19296,0.011574,-9.2722,-66.883,-583.23
1.6433,0.54839,0,0.13792,0.18036,0.085872,0.49074,-0.86706,-0.20151,-0.84374,-0.4975,-0.97572,0.21744,0.026435,-9.2543,-66.782,-583.4
1.6456,0.55484,0,0.18962,0.14258,0.078455,0.46291,-0.88293,-0.24333,-0.84998,-0.46726,-0.96676,0.2515,0.045956,-9.2376,-66.685,-583.58
1.6479,0.56129,0,0.24345,-0.006597,0.067299,0.42569,-0.90236,-0.26753,-0.86359,-0.42736,-0.9612,0.27017,0.055766,-9.2228,-66.596,-583.76
1.6505,0.56774,0,0.23346,-0.2976,0.054894,0.38379,-0.92179,-0.25071,-0.88831,-0.38478,-0.96651,0.25222,0.047457,-9.2106,-66.515,-583.94
1.6539,0.57419,0,0.11525,-2.0888,0.048373,0.35213,-0.9347,-0.05566,-0.93339,-0.35452,-0.99728,0.069174,-0.025551,-9.2008,-66.442,-584.13
1.6573,0.58065,0,0.050834,-11.069,0.052806,0.34162,-0.93835,0.99516,0.059994,0.077845,0.082889,-0.93792,-0.3368,-9.1912,-66.373,-584.31
1.6606,0.5871,0,0.1609,-0.68848,0.068475,0.35308,-0.93308,0.65598,0.68874,0.30876,0.75167,-0.63322,-0.18445,-9.1796,-66.305,-584.5
1.6651,0.59355,0,0.17037,0.021276,0.089535,0.37633,-0.92215,0.61233,0.70941,0.34897,0.78551,-0.59591,-0.16692,-9.1637,-66.232,-584.69
1.6708,0.6,0,0.066116,1.9889,0.10478,0.3924,-0.91381,0.72213,0.60175,0.3412,0.68377,-0.69564,-0.22031,-9.1437,-66.154,-584.87
1.6764,0.60645,0,0.046135,1.329,0.1087,0.39224,-0.91342,-0.18659,-0.89448,-0.40631,-0.97641,0.2146,-0.02404,-9.1217,-66.074,-585.06
1.6838,0.6129,0,0.036023,-9.9617,0.10858,0.38479,-0.91659,0.20618,-0.91071,-0.3579,-0.97247,-0.15012,-0.17822,-9.1,-65.996,-585.24
1.6933,0.61935,0,0.14441,-1.1059,0.12021,0.38974,-0.91305,0.75053,0.56633,0.34055,0.64981,-0.72621,-0.22443,-9.078,-65.919,-585.42
1.7029,0.62581,0,0.31495,-0.016384,0.15236,0.41765,-0.89574,0.67284,0.62004,0.40354,0.72393,-0.66417,-0.18654,-9.0517,-65.84,-585.61
1.7102,0.63226,0,0.34854,0.47512,0.19763,0.45703,-0.86722,0.68761,0.5659,0.45493,0.69867,-0.68621,-0.20242,-9.017,-65.752,-585.78
1.7142,0.63871,0,0.2123,2.1347,0.23927,0.48393,-0.84176,0.83216,0.34446,0.43457,0.50026,-0.80446,-0.32029,-8.9726,-65.657,-585.95
1.7182,0.64516,0,0.12348,5.5314,0.26836,0.48638,-0.83152,0.91961,-0.38641,0.070769,-0.28688,-0.78366,-0.55097,-8.9209,-65.558,-586.12
1.7221,0.65161,0,0.15196,1.6227,0.28541,0.46848,-0.8361,0.36818,-0.85904,-0.35565,-0.88486,-0.20633,-0.41766,-8.8646,-65.461,-586.29
1.7269,0.65806,0,0.053782,0.44241,0.29252,0.45052,-0.84348,0.27994,-0.88376,-0.37496,-0.91436,-0.12644,-0.38464,-8.8061,-65.369,-586.46
1.7317,0.66452,0,0.091276,-0.059653,0.29187,0.45387,-0.84191,-0.23764,0.88705,0.39582,0.92647,0.084548,0.36676,-8.7471,-65.28,-586.63
1.7365,0.67097,0,0.22416,0.15196,0.28425,0.48168,-0.82897,-0.2453,0.87239,0.4228,0.92684,0.083169,0.36613,-8.689,-65.187,-586.8
1.7371,0.67742,0,0.21839,0.46129,0.27436,0.51997,-0.80893,-0.19986,0.85367,0.48094,0.94063,0.029727,0.33813,-8.6332,-65.087,-586.96
1.7362,0.68387,0,0.14203,1.4097,0.26951,0.55034,-0.79025,-0.030423,0.82507,0.56421,0.96252,-0.12802,0.23911,-8.579,-64.979,-587.12
1.7354,0.69032,0,0.078548,4.0149,0.27265,0.56708,-0.77723,0.45404,0.63639,0.62359,0.84824,-0.52291,-0.083965,-8.525,-64.866,-587.28
1.7345,0.69677,0,0.074957,1.2316,0.28322,0.57239,-0.76951,0.92797,0.039073,0.3706,0.2422,-0.81905,-0.5201,-8.4694,-64.751,-587.43
1.7295,0.70323,0,0.085899,-1.6708,0.29745,0.57464,-0.76244,0.83787,0.22573,0.49701,0.45771,-0.78666,-0.41433,-8.4111,-64.636,-587.59
1.7244,0.70968,0,0.11036,-1.3943,0.31146,0.58194,-0.75122,0.6116,0.48228,0.62718,0.72728,-0.65479,-0.20571,-8.3499,-64.52,-587.74
1.7194,0.71613,0,0.144,-0.67683,0.3245,0.59593,-0.73455,0.43309,0.59678,0.67549,0.84091,-0.53733,-0.064435,-8.286,-64.402,-587.89
1.7144,0.72258,0,0.16176,0.020006,0.3363,0.61473,-0.71345,0.34095,0.6267,0.70071,0.87787,-0.4789,0.0011678,-8.2197,-64.281,-588.03
1.7041,0.72903,0,0.10146,1.4477,0.34647,0.63027,-0.69478,0.45808,0.53266,0.71164,0.81861,-0.56482,-0.10416,-8.1511,-64.155,-588.17
1.6936,0.73548,0,0.041216,10.358,0.35498,0.63481,-0.6863,0.93379,-0.20537,0.29302,0.045067,-0.74487,-0.66568,-8.0807,-64.028,-588.31
1.6831,0.74194,0,0.090161,1.9113,0.36197,0.62695,-0.68987,0.34395,-0.77766,-0.52626,-0.86642,-0.04679,-0.49712,-8.0086,-63.901,-588.45
1.6728,0.74839,0,0.12423,0.98084,0.36653,0.61022,-0.70235,0.11487,-0.77879,-0.61668,-0.92329,0.14535,-0.35554,-7.9353,-63.776,-588.59
1.6639,0.75484,0,0.044555,9.0971,0.36582,0.59804,-0.71311,-0.47285,-0.54052,-0.69588,-0.80162,0.59176,0.085054,-7.8614,-63.656,-588.73
1.655,0.76129,0,0.090506,2.3435,0.35773,0.60204,-0.71385,-0.65938,0.70415,0.26343,0.66125,0.37646,0.64886,-7.7884,-63.536,-588.88
1.6461,0.76774,0,0.19441,0.19797,0.34183,0.62319,-0.70341,-0.51067,0.75152,0.41764,0.7889,0.21645,0.57514,-7.7178,-63.414,-589.02
1.6384,0.77419,0,0.16949,-0.78181,0.32263,0.65012,-0.68794,-0.5419,0.72277,0.4289,0.77605,0.23442,0.58548,-7.6512,-63.286,-589.16
1.6328,0.78065,0,0.063672,-10.077,0.31185,0.65821,-0.6852,-0.23763,-0.64421,-0.72699,-0.91993,0.38954,-0.044487,-7.5883,-63.153,-589.29
1.6272,0.7871,0,0.26746,-0.43615,0.31646,0.63361,-0.70597,0.2247,-0.7731,-0.59315,-0.92161,0.029073,-0.38703,-7.526,-63.022,-589.43
1.6271,0.79355,0,0.22964,-0.40683,0.32873,0.59431,-0.73398,0.2726,-0.8038,-0.52876,-0.90423,-0.026265,-0.42624,-7.4614,-62.899,-589.58
1.6305,0.8,0,0.019482,-53.52,0.33675,0.57529,-0.74541,0.94158,-0.20177,0.26965,0.0047195,-0.79267,-0.60963,-7.3943,-62.783,-589.73
1.634,0.80645,0,0.1989,0.62144,0.33695,0.59093,-0.73299,-0.085313,0.79447,0.60128,0.93765,-0.14007,0.31811,-7.3262,-62.668,-589.88
1.6394,0.8129,0,0.13689,6.1836,0.34058,0.61496,-0.71122,0.38967,0.59609,0.70202,0.85567,-0.51623,-0.036613,-7.2587,-62.546,-590.02
1.6458,0.81935,0,0.24165,2.6934,0.36562,0.60932,-0.7036,0.81147,-0.57894,-0.0797,-0.4559,-0.54181,-0.70612,-7.189,-62.42,-590.16
1.6522,0.82581,0,0.46674,0.61158,0.41494,0.56126,-0.71611,0.63239,-0.74378,-0.21651,-0.65414,-0.36302,-0.66356,-7.112,-62.301,-590.3
1.6605,0.83226,0,0.29866,1.4695,0.45854,0.50143,-0.73369,0.48385,-0.83337,-0.26716,-0.7454,-0.23249,-0.62476,-7.0238,-62.197,-590.45
1.6692,0.83871,0,0.10069,14.01,0.46427,0.47594,-0.74695,-0.83065,-0.058695,-0.55369,-0.30737,0.87752,0.36809,-6.9294,-62.102,-590.6
1.6779,0.84516,0,0.36946,0.82311,0.42576,0.49809,-0.7554,-0.8038,0.59155,-0.062993,0.41549,0.63401,0.65223,-6.8375,-62.006,-590.75
1.6855,0.85161,0,0.45131,0.4074,0.35864,0.54941,-0.75467,-0.78722,0.61248,0.071777,0.50165,0.56835,0.65217,-6.7563,-61.899,-590.9
1.6915,0.85806,0,0.29455,0.87052,0.2985,0.59744,-0.74429,-0.74466,0.63357,0.20993,0.59698,0.49157,0.63401,-6.6885,-61.777,-591.06
1.6974,0.86452,0,0.15978,2.8126,0.26641,0.62954,-0.72986,-0.51568,0.73284,0.44387,0.81431,0.25812,0.51988,-6.6294,-61.645,-591.22
1.7034,0.87097,0,0.1103,5.9135,0.26278,0.6489,-0.71405,0.44116,0.57737,0.68704,0.85809,-0.49555,-0.13455,-6.5737,-61.506,-591.38
1.7094,0.87742,0,0.20453,1.8513,0.28764,0.65689,-0.69697,0.90743,0.045826,0.41769,0.30631,-0.7526,-0.5829,-6.5161,-61.365,-591.53
1.7154,0.88387,0,0.36436,0.66695,0.34251,0.65196,-0.67649,0.93518,-0.16747,0.31208,0.090172,-0.73953,-0.66706,-6.4513,-61.226,-591.67
1.7213,0.89032,0,0.57146,0.33476,0.42954,0.62937,-0.6476,0.90304,-0.29689,0.31044,0.0031136,-0.71816,-0.69587,-6.374,-61.095,-591.81
1.7273,0.89677,0,0.81495,0.19474,0.54813,0.58032,-0.60231,0.8353,-0.41665,0.35872,-0.042781,-0.69974,-0.71312,-6.279,-60.974,-591.93
1.7333,0.90323,0,1.0408,0.11969,0.6885,0.49433,-0.53066,0.72213,-0.53489,0.43865,-0.067008,-0.68522,-0.72525,-6.161,-60.869,-592.04
1.7392,0.90968,0,1.1285,0.063315,0.82553,0.36841,-0.42753,0.55863,-0.6411,0.52623,-0.080223,-0.67325,-0.73505,-6.0147,-60.784,-592.14
1.7586,0.91613,0,0.90445,0.02454,0.92283,0.22792,-0.31054,0.37596,-0.70848,0.59726,-0.08388,-0.66792,-0.73949,-5.8351,-60.724,-592.21
1.789,0.92258,0,0.60189,0.00035305,0.97168,0.10962,-0.20933,0.22079,-0.73681,0.63904,-0.084183,-0.66716,-0.74014,-5.6238,-60.688,-592.27
1.8194,0.92903,0,0.40985,-0.0015314,0.99098,0.021776,-0.1322,0.10449,-0.74324,0.66082,-0.083864,-0.66867,-0.73881,-5.3877,-60.673,-592.31
1.8498,0.93548,0,0.29054,0.0036991,0.99631,-0.043306,-0.074063,0.017265,-0.7444,0.66752,-0.084039,-0.66633,-0.7409,-5.1342,-60.677,-592.33
1.8802,0.94194,0,0.218,-0.00027586,0.99528,-0.092403,-0.029658,-0.048419,-0.73767,0.67342,-0.084104,-0.66881,-0.73866,-4.8705,-60.696,-592.35
1.9105,0.94839,0,0.17042,-0.002485,0.99146,-0.1303,0.0049168,-0.099994,-0.73561,0.66999,-0.08368,-0.66476,-0.74235,-4.6037,-60.726,-592.35
1.9409,0.95484,0,0.14188,-3.7269e-05,0.98655,-0.16019,0.032483,-0.13967,-0.72295,0.67663,-0.084905,-0.67207,-0.7356,-4.3413,-60.765,-592.34
1.9713,0.96129,0,0.12129,0.0027132,0.98135,-0.18424,0.054786,-0.17353,-0.72661,0.66478,-0.082673,-0.66189,-0.74503,-4.0903,-60.81,-592.33
2.0017,0.96774,0,0.11239,-0.0064004,0.97625,-0.20393,0.073104,-0.19895,-0.71041,0.67508,-0.085737,-0.67359,-0.73411,-3.858,-60.856,-592.32
2.032,0.97419,0,0.10779,0.031032,0.97141,-0.22029,0.088474,-0.2226,-0.71579,0.66189,-0.082476,-0.66266,-0.74437,-3.6518,-60.901,-592.3
2.0624,0.98065,0,0.11345,-0.021566,0.96696,-0.23398,0.1012,-0.24092,-0.70898,0.6628,-0.083335,-0.66528,-0.74193,-3.4787,-60.942,-592.28
2.0928,0.9871,0,0.1368,-0.295,0.96294,-0.2454,0.11191,-0.2563,-0.70327,0.66311,-0.084025,-0.66722,-0.7401,-3.3461,-60.975,-592.27
2.1232,0.99355,0,0.21471,0,0.9596,-0.25426,0.12046,-0.26489,-0.67215,0.69141,-0.094829,-0.69539,-0.71235,-3.2613,-60.997,-592.26
2.1535,1,0,0,0,0.9596,-0.25426,0.12046,-0.26489,-0.67215,0.69141,-0.094829,-0.69539,-0.71235,-3.2314,-61.006,-592.25
2.5342,0,0,0,0,0.9341,-0.23443,-0.26927,-0.21467,0.23385,-0.94828,0.28527,0.94359,0.16811,-8.2557,-71.885,-567.82
2.4718,0.0066225,0,0.2317,0,0.9341,-0.23443,-0.26927,-0.21467,0.23385,-0.94828,0.28527,0.94359,0.16811,-8.2323,-71.891,-567.83
2.4094,0.013245,0,0.12552,0.33574,0.93199,-0.23182,-0.27868,-0.21268,0.27285,-0.93825,0.29354,0.93371,0.20499,-8.1655,-71.908,-567.84
2.3469,0.019868,0,0.10968,-0.039513,0.92919,-0.22843,-0.29058,-0.22787,0.26496,-0.93695,0.29101,0.93681,0.19414,-8.0602,-71.934,-567.88
